ID,target
7de2d5c994717f101c751c1c643ff0a8777e9796_1,4.5533989647474335e+87
7de2d5c994717f101c751c1c643ff0a8777e9796_2,3.974479777899613e+66
7de2d5c994717f101c751c1c643ff0a8777e9796_3,1.731058880524512e+51
08870324df30099104bc292eab0d9283a4c3e214_1,inf
08870324df30099104bc292eab0d9283a4c3e214_2,7.123346684870333e+241
08870324df30099104bc292eab0d9283a4c3e214_3,6.794123751534561e+207
a265f6d95af74c66f4c6b706a7a784bb3fabda4d_1,1.2808372805689408e+95
a265f6d95af74c66f4c6b706a7a784bb3fabda4d_2,3.320047659486493e+77
a265f6d95af74c66f4c6b706a7a784bb3fabda4d_3,2.4789387027316922e+82
2a4688e758f18162fee747497094bcd241228474_1,2.287642714716297e+102
2a4688e758f18162fee747497094bcd241228474_2,2.863211834893248e+65
2a4688e758f18162fee747497094bcd241228474_3,8.63273075162044e+43
a58a85986bb04cfd0485e165fa72a3f14325362f_1,2.801215965690752e+80
a58a85986bb04cfd0485e165fa72a3f14325362f_2,5.580494346933275e+65
a58a85986bb04cfd0485e165fa72a3f14325362f_3,4.52762854653439e+42
fad5b2c3abef56d6f428aca45a336ab0c4978247_1,1.2387732945437323e+85
fad5b2c3abef56d6f428aca45a336ab0c4978247_2,8.125646710442393e+71
fad5b2c3abef56d6f428aca45a336ab0c4978247_3,4.1440686802726474e+52
0bd57f143b639f47aec29da5ed3422af4cb86eec_1,3.0606285869899454e+41
0bd57f143b639f47aec29da5ed3422af4cb86eec_2,9.813838507617857e+29
0bd57f143b639f47aec29da5ed3422af4cb86eec_3,9679809356353284.0
6d2ef89c3a22831a981025de7ac030619351510d_1,1.8750989184900898e+42
6d2ef89c3a22831a981025de7ac030619351510d_2,9.547761799378857e+32
6d2ef89c3a22831a981025de7ac030619351510d_3,5.915428858262996e+17
3ecc28dc0c9789a48ccf6def71425643d9575309_1,5.7819753690694876e+69
3ecc28dc0c9789a48ccf6def71425643d9575309_2,2.7012722580194244e+49
3ecc28dc0c9789a48ccf6def71425643d9575309_3,5.278741363445663e+29
6a2054be3b0268861834d1a6317a3e9a18a9195b_1,5.105598714272381e+75
6a2054be3b0268861834d1a6317a3e9a18a9195b_2,2.187735823462561e+56
6a2054be3b0268861834d1a6317a3e9a18a9195b_3,2.815824921539582e+34
9b30d6021af58189ede649fc7151d1f333710843_1,9.04977165288052e+68
9b30d6021af58189ede649fc7151d1f333710843_2,6.256558187353436e+47
9b30d6021af58189ede649fc7151d1f333710843_3,4.886022397887612e+28
ce5723e1f86940382bc3a236546b452e4917a785_1,1.7154632473203183e+38
ce5723e1f86940382bc3a236546b452e4917a785_2,7.712834218420029e+30
ce5723e1f86940382bc3a236546b452e4917a785_3,2.9544835324409713e+18
4f604fd236c765de3eeca1c96a6cc4d6675d7875_1,3.20901928162967e+99
4f604fd236c765de3eeca1c96a6cc4d6675d7875_2,4.489815198726965e+93
4f604fd236c765de3eeca1c96a6cc4d6675d7875_3,2.170850537888667e+90
ba13ca080b13448f581b8bdbdcb554346f1a0d5d_1,1.1980182541128152e+37
ba13ca080b13448f581b8bdbdcb554346f1a0d5d_2,1.0713362540739566e+26
ba13ca080b13448f581b8bdbdcb554346f1a0d5d_3,6.257754800013157e+20
cf98c3f481431ff4d36373d08212dfc47cdbbfaf_1,1.6248382720410157e+83
cf98c3f481431ff4d36373d08212dfc47cdbbfaf_2,8.999821281498267e+71
cf98c3f481431ff4d36373d08212dfc47cdbbfaf_3,3.712984415130162e+50
175d8ed7cfb8babb349833b23f66c7966c9bea0b_1,3.120481022707452e+38
175d8ed7cfb8babb349833b23f66c7966c9bea0b_2,8.854316623999579e+33
175d8ed7cfb8babb349833b23f66c7966c9bea0b_3,1.0037919858896812e+19
f5400c72ccd49c682bea6c8c1d065b830882c389_1,2.6161934971074122e+154
f5400c72ccd49c682bea6c8c1d065b830882c389_2,1.887709495175932e+126
f5400c72ccd49c682bea6c8c1d065b830882c389_3,7.830388625210969e+88
e4eb7198b17a525afe951facb82163c600980e78_1,1.4497189155025865e+302
e4eb7198b17a525afe951facb82163c600980e78_2,4.7691731438439226e+306
e4eb7198b17a525afe951facb82163c600980e78_3,1.771756047971716e+256
d5b23973cdfec41bf14daa4f5b5df3ae2c181417_1,8.140275749311062e+279
d5b23973cdfec41bf14daa4f5b5df3ae2c181417_2,1.8860032178912462e+161
d5b23973cdfec41bf14daa4f5b5df3ae2c181417_3,7.622069720788821e+122
5ae89457552598285a5a959a3a307d830e9e53ee_1,1.781289055835572e+134
5ae89457552598285a5a959a3a307d830e9e53ee_2,1.9301373364616864e+83
5ae89457552598285a5a959a3a307d830e9e53ee_3,1.9956933682578378e+57
e8b2458134ee7d47ff2914d4b33fd3eb1abf85ef_1,1.13351090341244e+58
e8b2458134ee7d47ff2914d4b33fd3eb1abf85ef_2,4.743044263085249e+41
e8b2458134ee7d47ff2914d4b33fd3eb1abf85ef_3,1.5774035725949822e+22
5d5dbb9fcceef27446aa2277c820ae7045ceb7d7_1,1.5983347900192694e+71
5d5dbb9fcceef27446aa2277c820ae7045ceb7d7_2,8.901162961566132e+47
5d5dbb9fcceef27446aa2277c820ae7045ceb7d7_3,1.8041125673394078e+30
d20bc2c68d8f9d22d899aba9a4422aadd33e1299_1,1.3870765891356556e+141
d20bc2c68d8f9d22d899aba9a4422aadd33e1299_2,1.2011046280348299e+122
d20bc2c68d8f9d22d899aba9a4422aadd33e1299_3,1.1543082630044964e+76
14e0a0ea546f112e64819896eedd8b14974b3b7d_1,inf
14e0a0ea546f112e64819896eedd8b14974b3b7d_2,inf
14e0a0ea546f112e64819896eedd8b14974b3b7d_3,inf
a2c942f53527eb440e77864f25ed050c367baecf_1,5.302931677699768e+52
a2c942f53527eb440e77864f25ed050c367baecf_2,2.7758980989853145e+36
a2c942f53527eb440e77864f25ed050c367baecf_3,1.1025447038654692e+20
ec37b873d1763af936097b362b0a8571c90d3797_1,inf
ec37b873d1763af936097b362b0a8571c90d3797_2,inf
ec37b873d1763af936097b362b0a8571c90d3797_3,inf
dc1e53fdc2a4f98c9e6012ea8cb7d80ba842f3cc_1,1.2318826053376972e+211
dc1e53fdc2a4f98c9e6012ea8cb7d80ba842f3cc_2,2.0422837751978825e+137
dc1e53fdc2a4f98c9e6012ea8cb7d80ba842f3cc_3,2.8629197553330135e+88
fe71c55caff98bdcd467e09f66b3779693e7b86e_1,1.1290607974138473e+189
fe71c55caff98bdcd467e09f66b3779693e7b86e_2,1.0300335145889914e+84
fe71c55caff98bdcd467e09f66b3779693e7b86e_3,1.8071404016404746e+51
11d04ca1b96f91d9fc864dab7b37c66712105771_1,1.5429333435205796e+122
11d04ca1b96f91d9fc864dab7b37c66712105771_2,1.0783034647993952e+40
11d04ca1b96f91d9fc864dab7b37c66712105771_3,993521319844766.6
efb6e0fa49e9c7d17f9c32c5b0ce269ba93ad106_1,6.032659258638272e+71
efb6e0fa49e9c7d17f9c32c5b0ce269ba93ad106_2,1.3087598113034717e+60
efb6e0fa49e9c7d17f9c32c5b0ce269ba93ad106_3,2.1050652978963015e+38
f9a2411a2df42c5fe959ed69fd6ab7c6290ad515_1,4.950132227887021e+158
f9a2411a2df42c5fe959ed69fd6ab7c6290ad515_2,1.546233086004205e+83
f9a2411a2df42c5fe959ed69fd6ab7c6290ad515_3,8.721875390895756e+48
5cebbade99fb3eda6074ebbe6cd52bc62ef98fba_1,6.766496481751805e+74
5cebbade99fb3eda6074ebbe6cd52bc62ef98fba_2,3.7602544476254466e+42
5cebbade99fb3eda6074ebbe6cd52bc62ef98fba_3,1.9235691889196242e+25
64658b1672e6f6f825e5f738e177a6fec4b73d94_1,1.1334672563810276e+241
64658b1672e6f6f825e5f738e177a6fec4b73d94_2,2.13899895333853e+165
64658b1672e6f6f825e5f738e177a6fec4b73d94_3,1.1228074451745286e+99
dc6e32a2b01ce7a3d69c10ea02764a6227da5c72_1,1.7294294781028454e+73
dc6e32a2b01ce7a3d69c10ea02764a6227da5c72_2,6.976838317448142e+52
dc6e32a2b01ce7a3d69c10ea02764a6227da5c72_3,4.966543539021994e+29
ccb925fe761f5db0042d210b28202d4bab414de6_1,3.5551702649490154e+110
ccb925fe761f5db0042d210b28202d4bab414de6_2,4.3305158702966714e+73
ccb925fe761f5db0042d210b28202d4bab414de6_3,8.29128475057032e+57
c001a461ffdddeae05a0da798dd7d89587f12180_1,3.0853906442313283e+46
c001a461ffdddeae05a0da798dd7d89587f12180_2,1.578015094301329e+38
c001a461ffdddeae05a0da798dd7d89587f12180_3,4.461451090167067e+23
459d00730cbba1ebb5cc8ba9cfc5d112ee99c264_1,5.3454979715622883e+157
459d00730cbba1ebb5cc8ba9cfc5d112ee99c264_2,9.063819254306477e+97
459d00730cbba1ebb5cc8ba9cfc5d112ee99c264_3,1.651137106577776e+53
cbaf42cc894c00854fb48365aa5d3609339a9168_1,2.0896329180058697e+41
cbaf42cc894c00854fb48365aa5d3609339a9168_2,9.967732286287946e+32
cbaf42cc894c00854fb48365aa5d3609339a9168_3,1.4824462963721578e+17
045623b35a4912f36359f64913381015eb286d38_1,7.191087758232376e+86
045623b35a4912f36359f64913381015eb286d38_2,2.4814943827863604e+77
045623b35a4912f36359f64913381015eb286d38_3,1.415482179956072e+59
868cb85dda09c584ec45731499fc86489a4745b3_1,4.227200404956793e+38
868cb85dda09c584ec45731499fc86489a4745b3_2,1.2225825109539699e+32
868cb85dda09c584ec45731499fc86489a4745b3_3,1.1668181119752305e+19
b3e98ecbf5c085bf1cf4d6f4afbff3344dc80440_1,8.025392716129527e+140
b3e98ecbf5c085bf1cf4d6f4afbff3344dc80440_2,8.481374740268174e+78
b3e98ecbf5c085bf1cf4d6f4afbff3344dc80440_3,1.301820683333826e+45
6097932967dc709ea12335c774b7e017b86362b4_1,inf
6097932967dc709ea12335c774b7e017b86362b4_2,inf
6097932967dc709ea12335c774b7e017b86362b4_3,9.286454942546782e+231
dc14907f69d573645063a363553209e4d9fd342f_1,7.50743772493267e+200
dc14907f69d573645063a363553209e4d9fd342f_2,2.1987714491455478e+101
dc14907f69d573645063a363553209e4d9fd342f_3,5.388067296575636e+95
9a738d49f828363f8ece6b89f44a849ffbdae95b_1,2.70902416864911e+108
9a738d49f828363f8ece6b89f44a849ffbdae95b_2,1.5207095527228799e+66
9a738d49f828363f8ece6b89f44a849ffbdae95b_3,1.4952185963443923e+38
3acb32b74721220cf02b5c6b2b3c6efd03834b6b_1,5.650483907771337e+56
3acb32b74721220cf02b5c6b2b3c6efd03834b6b_2,1.5418813720847864e+43
3acb32b74721220cf02b5c6b2b3c6efd03834b6b_3,8.817910730601955e+27
11cff0cd11bb904115f63c8160af3a5f34d04bf8_1,6.409359545280678e+118
11cff0cd11bb904115f63c8160af3a5f34d04bf8_2,8.462742653783805e+91
11cff0cd11bb904115f63c8160af3a5f34d04bf8_3,5.883191134651024e+58
34222991d566b1e37056082335f2276dd90cf0ca_1,5.058821688665227e+282
34222991d566b1e37056082335f2276dd90cf0ca_2,3.1957551549374996e+197
34222991d566b1e37056082335f2276dd90cf0ca_3,5.6227748391978574e+144
b62d99376314d529599b3f58dbf15a0058535946_1,8.672956509559139e+141
b62d99376314d529599b3f58dbf15a0058535946_2,5.391978641617788e+102
b62d99376314d529599b3f58dbf15a0058535946_3,1.2971935510936928e+80
1ef18ecfaf90261e811402175c24278e15516fe7_1,2.0315991469340193e+52
1ef18ecfaf90261e811402175c24278e15516fe7_2,8.376585158118128e+42
1ef18ecfaf90261e811402175c24278e15516fe7_3,1.85279066525545e+27
c077b97418910da49aa07ea4e60b2bcce2c88b31_1,inf
c077b97418910da49aa07ea4e60b2bcce2c88b31_2,inf
c077b97418910da49aa07ea4e60b2bcce2c88b31_3,inf
3c250842cf5314d7022d127d1cb80adbd103911c_1,4.098225584008993e+89
3c250842cf5314d7022d127d1cb80adbd103911c_2,3.0650602488340835e+54
3c250842cf5314d7022d127d1cb80adbd103911c_3,1.1139833294128956e+34
36e59a7f217f811a3448ea9ac5cee5bd74780a42_1,7.005894878505451e+177
36e59a7f217f811a3448ea9ac5cee5bd74780a42_2,3.291250238997928e+152
36e59a7f217f811a3448ea9ac5cee5bd74780a42_3,4.3506618739670096e+134
739ec39585c407f2a860288a0b48a64d80fb7b69_1,5.396694603390795e+131
739ec39585c407f2a860288a0b48a64d80fb7b69_2,3.12452383508403e+142
739ec39585c407f2a860288a0b48a64d80fb7b69_3,1.6203980782085556e+123
6f585b182a07285c6424209def734812ed034842_1,3.2400911224316105e+81
6f585b182a07285c6424209def734812ed034842_2,4.571662410532066e+60
6f585b182a07285c6424209def734812ed034842_3,2.9091836869179344e+50
189ef4d65c9e247734e4ef765690f6f7407f3870_1,5.837836614825972e+93
189ef4d65c9e247734e4ef765690f6f7407f3870_2,2.512031885354511e+66
189ef4d65c9e247734e4ef765690f6f7407f3870_3,1.4131511234670726e+60
3f66dc0dab282f929f6ea55fe17ee8fd2f6ca548_1,1.3676749259768457e+39
3f66dc0dab282f929f6ea55fe17ee8fd2f6ca548_2,1.6627517156482257e+34
3f66dc0dab282f929f6ea55fe17ee8fd2f6ca548_3,6.613898741230529e+22
c68a78b75f7d44b4add79b3754284252b82d6282_1,4.9989776321272134e+95
c68a78b75f7d44b4add79b3754284252b82d6282_2,2.4717489501132614e+74
c68a78b75f7d44b4add79b3754284252b82d6282_3,1.5081325052721106e+55
9c579bf1453f14064bbafc86612ec81c311b9da3_1,1.387123306820097e+246
9c579bf1453f14064bbafc86612ec81c311b9da3_2,1.5281784020726353e+198
9c579bf1453f14064bbafc86612ec81c311b9da3_3,5.933584971934436e+109
28160f6bb7e52478c32ce6782652fc67b93fad3b_1,1.8613458977796026e+42
28160f6bb7e52478c32ce6782652fc67b93fad3b_2,9.687075161682717e+43
28160f6bb7e52478c32ce6782652fc67b93fad3b_3,4.553646638537201e+26
cb59ccce7a12a3e2247d6313221679d8b9b648ad_1,1.318925503276985e+48
cb59ccce7a12a3e2247d6313221679d8b9b648ad_2,4.855445606535841e+35
cb59ccce7a12a3e2247d6313221679d8b9b648ad_3,3.353245379708568e+19
9b8b24e70cadfabbe99d71733cf2fce649e9243d_1,4.702628753515335e+261
9b8b24e70cadfabbe99d71733cf2fce649e9243d_2,1.5811920978544305e+186
9b8b24e70cadfabbe99d71733cf2fce649e9243d_3,3.410186370148197e+132
24d451de15043cd0d20376b9847c54f53a360421_1,1.549114688678733e+53
24d451de15043cd0d20376b9847c54f53a360421_2,6.382694102893368e+28
24d451de15043cd0d20376b9847c54f53a360421_3,5.842308131428501e+22
de7ca1b16983592ce070ac56a0a380c73873c64b_1,7.399773998515174e+115
de7ca1b16983592ce070ac56a0a380c73873c64b_2,3.482364555199409e+82
de7ca1b16983592ce070ac56a0a380c73873c64b_3,2.056910788106203e+69
559490b0b15998d9d33e2da0fccde8b38cbf8f60_1,inf
559490b0b15998d9d33e2da0fccde8b38cbf8f60_2,1.3036812261156587e+186
559490b0b15998d9d33e2da0fccde8b38cbf8f60_3,2.929416863766302e+156
448332938c0459fe36ca5cdc6478068348c12a84_1,2.3408997694628038e+107
448332938c0459fe36ca5cdc6478068348c12a84_2,1.6122340767997996e+104
448332938c0459fe36ca5cdc6478068348c12a84_3,6.371493039757518e+74
b88d23bfb791521f60548b44665703bea0eb6994_1,6.90422526861115e+145
b88d23bfb791521f60548b44665703bea0eb6994_2,1.7768038223062524e+121
b88d23bfb791521f60548b44665703bea0eb6994_3,1.9372858333150563e+108
d36b1cdd082c7f1be2aed9ef82e812c39b2eb21d_1,7.432529331642673e+43
d36b1cdd082c7f1be2aed9ef82e812c39b2eb21d_2,1.0293699160789965e+32
d36b1cdd082c7f1be2aed9ef82e812c39b2eb21d_3,2.4564695530435984e+16
f4723bab5894314041de912dab042dcd97977700_1,inf
f4723bab5894314041de912dab042dcd97977700_2,1.9962905357900053e+201
f4723bab5894314041de912dab042dcd97977700_3,6.952105445025253e+170
3a53802676e6c338115b7c99666f600b3264837b_1,inf
3a53802676e6c338115b7c99666f600b3264837b_2,4.849583698404894e+249
3a53802676e6c338115b7c99666f600b3264837b_3,1.6627005322187426e+151
5797d914a81add504ca50ebc8079e37dff80eab9_1,inf
5797d914a81add504ca50ebc8079e37dff80eab9_2,8.891052887608622e+173
5797d914a81add504ca50ebc8079e37dff80eab9_3,3.3967263862584357e+109
95a54cfe59c7d4913f86cee28b5656abfd81f432_1,1.1486813654336225e+187
95a54cfe59c7d4913f86cee28b5656abfd81f432_2,1.0127353622313014e+183
95a54cfe59c7d4913f86cee28b5656abfd81f432_3,2.2730598788670567e+131
e1dfa916774baa14db808f6215e4506041fb88f4_1,2.3684260596122608e+64
e1dfa916774baa14db808f6215e4506041fb88f4_2,1.7616328965563018e+60
e1dfa916774baa14db808f6215e4506041fb88f4_3,4.998388465603895e+47
2dc62dd2904bc4257850093914dc05c5578dd0fb_1,1.6753216534439536e+73
2dc62dd2904bc4257850093914dc05c5578dd0fb_2,1.5480372632370132e+56
2dc62dd2904bc4257850093914dc05c5578dd0fb_3,1.1170478668514043e+36
489c8789fdba05db7b069f6c42f420373d77ef6e_1,2.572257138129279e+133
489c8789fdba05db7b069f6c42f420373d77ef6e_2,1.214188303967546e+97
489c8789fdba05db7b069f6c42f420373d77ef6e_3,5.190044826006068e+81
6b2b572e4a2bd52cfe09dbf9b634c1fae62a2228_1,5.79406022011743e+52
6b2b572e4a2bd52cfe09dbf9b634c1fae62a2228_2,3.734563993545026e+76
6b2b572e4a2bd52cfe09dbf9b634c1fae62a2228_3,2.989426683332937e+82
3a60805a15d23d596f34faa09434fa8122549509_1,7.476466250790308e+70
3a60805a15d23d596f34faa09434fa8122549509_2,1.2175917948736255e+53
3a60805a15d23d596f34faa09434fa8122549509_3,6.919953828746333e+38
197e226b071abae9266eff4ec8157f430d58dd32_1,1.457279953997626e+42
197e226b071abae9266eff4ec8157f430d58dd32_2,1.7737309727781288e+37
197e226b071abae9266eff4ec8157f430d58dd32_3,1.5174042619337755e+24
f8bb60b87ba516c59a23553e4bf40f404ca4b288_1,1.77222329511293e+247
f8bb60b87ba516c59a23553e4bf40f404ca4b288_2,inf
f8bb60b87ba516c59a23553e4bf40f404ca4b288_3,inf
20e9d76483f8d3eeb716d369fe1683aa281fb70c_1,1.0780481412880393e+51
20e9d76483f8d3eeb716d369fe1683aa281fb70c_2,3.660957613110853e+50
20e9d76483f8d3eeb716d369fe1683aa281fb70c_3,5.619525982308372e+32
ba7cc8d77ff60cb48137ced38a23870e1b4e6923_1,4.717272960396909e+51
ba7cc8d77ff60cb48137ced38a23870e1b4e6923_2,5.07344567160188e+36
ba7cc8d77ff60cb48137ced38a23870e1b4e6923_3,5.872295024371449e+25
326d2d0417380be60699457eb01699a35583f58d_1,3.0717871682556805e+38
326d2d0417380be60699457eb01699a35583f58d_2,1.875290357063513e+30
326d2d0417380be60699457eb01699a35583f58d_3,2.7596333614366628e+22
23ada66e93c5e2b9d7efa96da229772a407b9936_1,1.1727060671976402e+106
23ada66e93c5e2b9d7efa96da229772a407b9936_2,3.6598265435454834e+127
23ada66e93c5e2b9d7efa96da229772a407b9936_3,9.180642978251018e+78
c9189fc5e7aca4ea38ddcaefb0b810ebaa62dea9_1,6.65622244784469e+47
c9189fc5e7aca4ea38ddcaefb0b810ebaa62dea9_2,4.456610313540798e+37
c9189fc5e7aca4ea38ddcaefb0b810ebaa62dea9_3,1.4703756512499388e+21
083afa539cf403552dcbc18045899434a045d7a6_1,2.6293348617811947e+131
083afa539cf403552dcbc18045899434a045d7a6_2,6.972374261375452e+89
083afa539cf403552dcbc18045899434a045d7a6_3,1.063547826465979e+72
5e42d0e082ae3504de4f78f0068c8541a21ff3ea_1,3.8729295354567385e+213
5e42d0e082ae3504de4f78f0068c8541a21ff3ea_2,6.444488852375455e+165
5e42d0e082ae3504de4f78f0068c8541a21ff3ea_3,3.206488429657516e+142
74fda866690ad2659467ceb20097be100b539d81_1,2.287494755731775e+151
74fda866690ad2659467ceb20097be100b539d81_2,2.003432753935457e+137
74fda866690ad2659467ceb20097be100b539d81_3,2.3278218855989648e+106
c81b61893512481c44fbe49bb0189ddb960ea25b_1,3.941792578042405e+213
c81b61893512481c44fbe49bb0189ddb960ea25b_2,2.29358424688409e+121
c81b61893512481c44fbe49bb0189ddb960ea25b_3,2.799035052539711e+74
6bc8f4628afd41b200acd56888f71cab11583083_1,8.03128387324897e+38
6bc8f4628afd41b200acd56888f71cab11583083_2,6.8240063898075e+31
6bc8f4628afd41b200acd56888f71cab11583083_3,4.4510047091710495e+18
1dcd58093bac191208df514606b2c9b0e39c3a02_1,3.9265825441179937e+45
1dcd58093bac191208df514606b2c9b0e39c3a02_2,1.0749560854988246e+32
1dcd58093bac191208df514606b2c9b0e39c3a02_3,6.241483180739211e+18
53d354c559dbbc376b237554c56271c507ed2db8_1,1.8856754577692123e+86
53d354c559dbbc376b237554c56271c507ed2db8_2,2.746992265348037e+136
53d354c559dbbc376b237554c56271c507ed2db8_3,1.3982795227799071e+159
78d35ef7362cd582b4d2657f27559c25673b61f5_1,1.1446541252496702e+93
78d35ef7362cd582b4d2657f27559c25673b61f5_2,4.343959369740348e+76
78d35ef7362cd582b4d2657f27559c25673b61f5_3,1.5037930831011346e+65
2002b8b48678151f3f27aeb4167a83eb2cbb76fa_1,3.4685957041749277e+76
2002b8b48678151f3f27aeb4167a83eb2cbb76fa_2,1.3634176089408244e+57
2002b8b48678151f3f27aeb4167a83eb2cbb76fa_3,6.069388217319281e+33
bf29102fa69af828961a239a8a1a6655d89906c8_1,1.006701215445433e+104
bf29102fa69af828961a239a8a1a6655d89906c8_2,1.9057317895096585e+68
bf29102fa69af828961a239a8a1a6655d89906c8_3,7.160563863438445e+50
9a6628e0412e574ea572a864c2bdd1a19cc029d4_1,4.567618392968977e+52
9a6628e0412e574ea572a864c2bdd1a19cc029d4_2,1.689504958630904e+50
9a6628e0412e574ea572a864c2bdd1a19cc029d4_3,8.763362376142248e+42
4a6020c3b6521648f1e10ad9daadac2715e657f6_1,3.3286377254310293e+53
4a6020c3b6521648f1e10ad9daadac2715e657f6_2,8.607713604929733e+36
4a6020c3b6521648f1e10ad9daadac2715e657f6_3,4.253476223583035e+20
e7e482b78d1ac973f9cc5c99c19a1812d16b6f0a_1,3.121229544623624e+42
e7e482b78d1ac973f9cc5c99c19a1812d16b6f0a_2,9.535722038637725e+44
e7e482b78d1ac973f9cc5c99c19a1812d16b6f0a_3,7.765659087372628e+26
9c074bb11ff2aff2e477a339c85edfb56e715111_1,2.8675609794472683e+71
9c074bb11ff2aff2e477a339c85edfb56e715111_2,1.4655708093029473e+66
9c074bb11ff2aff2e477a339c85edfb56e715111_3,3.8171750220978725e+54
59b4fb7dfdcda9b72e98d512b108db665745a694_1,6.539758931166025e+289
59b4fb7dfdcda9b72e98d512b108db665745a694_2,4.441137647791836e+175
59b4fb7dfdcda9b72e98d512b108db665745a694_3,3.3984485918809907e+173
682b4c5b787acc6b1911062f1bfe8329e3f4015c_1,2.948344758855152e+38
682b4c5b787acc6b1911062f1bfe8329e3f4015c_2,2.5730423305651255e+31
682b4c5b787acc6b1911062f1bfe8329e3f4015c_3,1.7699421360071127e+22
65dfee9a6212ac555524f2e59e0e2de44c763796_1,1.1356675840882677e+39
65dfee9a6212ac555524f2e59e0e2de44c763796_2,7.958896496050545e+30
65dfee9a6212ac555524f2e59e0e2de44c763796_3,7.252727068705197e+21
41469a6f5f08e6aad0d8a8dbfa69bfdfcb81b3d6_1,1.0174339095979691e+44
41469a6f5f08e6aad0d8a8dbfa69bfdfcb81b3d6_2,2.0583880678703257e+46
41469a6f5f08e6aad0d8a8dbfa69bfdfcb81b3d6_3,1.9428010535550158e+33
3868407d3fce768a629c727c3db94dae923fedf3_1,2.9392358809981e+42
3868407d3fce768a629c727c3db94dae923fedf3_2,1.6860454052734448e+44
3868407d3fce768a629c727c3db94dae923fedf3_3,1.225243042640286e+23
b3b21edc8b3e50f873322fed032e9b9935b3522f_1,1.445340616561419e+281
b3b21edc8b3e50f873322fed032e9b9935b3522f_2,3.122248349648394e+160
b3b21edc8b3e50f873322fed032e9b9935b3522f_3,2.6763464908700973e+193
128815bc147f0e961ed5e8fab2d7f427c95d0bdd_1,1.0211871831125034e+42
128815bc147f0e961ed5e8fab2d7f427c95d0bdd_2,2.0691879897928207e+38
128815bc147f0e961ed5e8fab2d7f427c95d0bdd_3,3.294309865278335e+25
2d93fbf69c4a3c6d9b664084939929ba99902edc_1,9.844428875373805e+133
2d93fbf69c4a3c6d9b664084939929ba99902edc_2,4.251637114703777e+104
2d93fbf69c4a3c6d9b664084939929ba99902edc_3,8.801597174127933e+68
b882e150b6a601ff0a17b54952662f643eb875c1_1,2.061308530215996e+210
b882e150b6a601ff0a17b54952662f643eb875c1_2,1.7765639294168967e+115
b882e150b6a601ff0a17b54952662f643eb875c1_3,1.5804723433926402e+63
359ebc6e8e8df8fb49e1687b76898fe489cde094_1,3.764467406082964e+38
359ebc6e8e8df8fb49e1687b76898fe489cde094_2,9.954414174126112e+31
359ebc6e8e8df8fb49e1687b76898fe489cde094_3,5.812680682114807e+21
a00dacd27fd13a0e22022efb8b0e645d46fa8975_1,1.7339919463352073e+53
a00dacd27fd13a0e22022efb8b0e645d46fa8975_2,1.3420166580960217e+37
a00dacd27fd13a0e22022efb8b0e645d46fa8975_3,1.5570168555424998e+23
6242868309794c8f93cd171a763218331f1c03b0_1,8.212661965866552e+189
6242868309794c8f93cd171a763218331f1c03b0_2,9.780189515803465e+117
6242868309794c8f93cd171a763218331f1c03b0_3,9.570029730305388e+75
a7ea44dc320968e1f4eeb03558a11b59581d244f_1,3.0405509952803286e+41
a7ea44dc320968e1f4eeb03558a11b59581d244f_2,6.166999604256105e+27
a7ea44dc320968e1f4eeb03558a11b59581d244f_3,7.504814187941783e+19
e447de26b3857997931089dbb32055a88089ea65_1,3.1025528125034146e+63
e447de26b3857997931089dbb32055a88089ea65_2,6.462928420775462e+51
e447de26b3857997931089dbb32055a88089ea65_3,8.200326947559201e+28
40bc169e22a1d9a86fae36347fc4048bf6193126_1,1.617838414452372e+47
40bc169e22a1d9a86fae36347fc4048bf6193126_2,5.686480152633653e+41
40bc169e22a1d9a86fae36347fc4048bf6193126_3,9.640051909915261e+24
6409b738c2fd0fc50f865733fd4504ef6a7e1f39_1,5.645437801461017e+50
6409b738c2fd0fc50f865733fd4504ef6a7e1f39_2,1.99994917451503e+53
6409b738c2fd0fc50f865733fd4504ef6a7e1f39_3,1.777919044152329e+37
63f3128d88711e9212f535925fa2720b98e15451_1,1.402931999928104e+58
63f3128d88711e9212f535925fa2720b98e15451_2,2.2802920819511357e+43
63f3128d88711e9212f535925fa2720b98e15451_3,4.734814689040399e+25
031ef76b4609689513c505b0aac969b3896e24ca_1,1.5442631936046774e+85
031ef76b4609689513c505b0aac969b3896e24ca_2,8.038626277140125e+69
031ef76b4609689513c505b0aac969b3896e24ca_3,1.6589619074687247e+50
0a55f4e6d42f526abe13cf40c7b2d2e18d4b0d42_1,1.7092149357663085e+278
0a55f4e6d42f526abe13cf40c7b2d2e18d4b0d42_2,3.355230040574164e+99
0a55f4e6d42f526abe13cf40c7b2d2e18d4b0d42_3,3.6674946867674023e+59
41d946dd18b93ba2cec7414c2f975da01042fce8_1,2.8878054832802145e+204
41d946dd18b93ba2cec7414c2f975da01042fce8_2,3.193695199214019e+133
41d946dd18b93ba2cec7414c2f975da01042fce8_3,3.575201479346666e+106
fe41395b88146e00618838462ccaadd85da934f3_1,inf
fe41395b88146e00618838462ccaadd85da934f3_2,8.762418369659157e+215
fe41395b88146e00618838462ccaadd85da934f3_3,4.6777396890039506e+154
daedc637976ac2bfba41e219f3982631fd806975_1,3.0747800477404423e+119
